checked?,brand_name,ATC_A,ATC_B,ATC_C,ATC_D,ATC_G,ATC_H,ATC_J,ATC_L,ATC_M,ATC_N,ATC_P,ATC_R,ATC_S,ATC_V,description,company,condition,dates_clean,approval_date,,generic_name,generic_name_fw,Biosimilar or new formulation?,total_pts_rct,txt_pts_rct,placebo_pts_rct,comparator_pts_rct,trial_name,,NCTid,,Accelerated?
,Imlygic,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Imlygic (talimogene laherparepvec) is a genetically modified oncolytic viral therapy indicated for the local treatment of melanoma lesions in the skin and lymph nodes.,Amgen Inc.,Melanoma,27-Oct-15,10/27/15,Imlygic,talimogene laherparepvec,talimogene,,,,,,,,,,
,Yondelis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Yondelis (trabectedin) is a cytotoxic antitumor agent for the treatment of unresectable or metastatic liposarcoma or leiomyosarcoma, two common subtypes of soft tissue sarcoma.","Janssen Biotech, Inc.",Soft Tissue Sarcoma,23-Oct-15,10/23/15,Yondelis,trabectedin,trabectedin,,,,,,,,,,
,Strensiq,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Strensiq (asfotase alfa) is a tissue nonspecific alkaline phosphatase  enzyme replacement therapy indicated for the treatment of patients with perinatal, infantile and juvenile-onset hypophosphatasia (HPP).","Alexion Pharmaceuticals, Inc.",Hypophosphatasia,23-Oct-15,10/23/15,Strensiq,asfotase alfa,asfotase,,,,,,,,,,
,Emtriva,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Emtriva (emtricitabine) is a nucleoside reverse transcriptase inhibitor (NRTI) usedwith other anti-HIV medicines to treat people with HIV infection.","Gilead Sciences, Inc.",HIV Infection,2-Jul-03,7/2/03,,emtricitabine,emtricitabine,,,,,,,,,,
,Ciprodex,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,NA,Ciprodex (ciprofloxacin/dexamethasone) is an antibiotic / anti-inflammatory combination used for the treatment of acute otitis media and acute otitis externa.,"Alcon Research, Ltd.","Acute Otitis Externa, Otitis Media",18-Jul-03,7/18/03,,ciprofloxacin/dexamethasone,ciprofloxacin,,,,,,,,,,
,Clobex,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Clobex (clobetasol) is a topical corticosteroid used to treat steroid-responsive dermatoses including moderate-to-severeatopic dermatitis and moderate-to-severe psoriasis.",Galderma Laboratories,"Atopic Dermatitis, Psoriasis",24-Jul-03,7/24/03,,clobetasol,clobetasol,,,,,,,,,,
,Advate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advate (antihemophilic factor [recombinant]) is indicated for use in hemophilia A (classical hemophilia) for the prevention and control of bleeding episodes, and also indicated in the perioperative management of patients with hemophilia A.",Baxter Healthcare Corp,Hemophilia A,25-Jul-03,7/25/03,,antihemophilic factor [recombinant],antihemophilic,,,,,,,,,,
,Aloxi,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aloxi (palonosetron) is a 5-HT3 receptor antagonist indicated for the prevention of nausea and vomiting associated with chemotherapy.,Helsinn Healthcare,Nausea/Vomiting -- Chemotherapy Induced,25-Jul-03,7/25/03,,palonosetron,palonosetron,,,,,,,,,,
,Zavesca,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Zavesca (miglustat) is a glucosylceramide synthase inhibitor indicated for the treatment of adult patients with mild to moderate type 1 Gaucher disease.,Actelion Pharmaceuticals,Gaucher Disease,31-Jul-03,7/31/03,,miglustat,miglustat,,,,,,,,,,
,Epzicom,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"Epzicom (abacavir and lamivudine) is a combination of two nucleoside reverse transcriptase inhibitors (NRTIs) indicated for use with other antiretroviral drugsfor the treatment of HIV-1 infection in adults.",ViiV Healthcare,HIV Infection,2-Aug-04,8/2/04,,abacavir and lamivudine,abacavir,,,,,,,,,,
,Truvada,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"Truvada (emtricitabine and tenofovir disoproxil fumarate) is a combination of nucleoside analog HIV-1 reverse transcriptase inhibitors indicated in combination with other antiretroviral agents for the treatment of HIV-1 infection, and for pre-exposure prophylaxis (PrEP) to reduce the risk of sexually acquired HIV-1 in people at high risk.","Gilead Sciences, Inc.","HIV Infection, Pre-Exposure Prophylaxis",2-Aug-04,8/2/04,,emtricitabine and tenofovir disoproxil fumarate,emtricitabine,,,,,,,,,,
,Sculptra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sculptra (injectable poly-L-lactic acid) is a dermal filler indicated for the restoration and/or correction of the signs of facial fat loss (lipoatrophy) in people with human immunodeficiency virus. Sculptra Aesthetic is indicated for the correction of shallow to deep nasolabial fold (smile lines) contour deficiencies and other facialwrinkles in healthy patients.",Sanofi-aventis U.S.,Facial Lipoatrophy; Facial Wrinkles,3-Aug-04,8/3/04,,injectable poly-L-lactic acid,injectable,,,,,,,,,,
,Cymbalta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cymbalta is a selective serotonin and norepinephrine reuptake inhibitor (SSNRI) indicated for the treatment of major depressive disorder, neuropathic pain associated with diabetic peripheral neuropathy, generalized anxiety disorder, fibromyalgia and chronic musculoskeletal pain.",Eli Lilly and Company,"Neuropathic Pain, Pain, Osteoarthritis, Generalized Anxiety Disorder, Depression, Fibromyalgia, Diabetic Nephropathy",3-Aug-04,8/3/04,,SSNRI,SSNRI,,,,,,,,,,
,Femtrace,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Femtrace (estradiol) is an oral estrogen indicated for the relief of postmenopausal vasomotor symptoms.,Warner Chilcott,Postmenopausal Symptoms,20-Aug-04,8/20/04,,estradiol,estradiol,,,,,,,,,,
,ProQuad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ProQuad (measles, mumps, rubella and varicella virus vaccine, live) is a vaccine indicated for active immunization for theprevention of measles, mumps, rubella, and varicella in children 12months through 12 years of age.","Merck & Co., Inc.","Mumps Prophylaxis, Measles Prophylaxis, Rubella Prophylaxis, Varicella-Zoster -- Prophylaxis",6-Sep-05,9/6/05,,"measles, mumps, rubella and varicella virus vaccine, live",measles,,,,,,,,,,
,Angeliq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ProQuad (measles, mumps, rubella and varicella virus vaccine, live) is a vaccine indicated for active immunization for theprevention of measles, mumps, rubella, and varicella in children 12months through 12 years of age.","Berlex, Inc.",Postmenopausal Symptoms,28-Sep-05,9/28/05,,"measles, mumps, rubella and varicella virus vaccine, live",measles,,,,,,,,,,
,Brovana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brovana (arformoterol tartrate) is a long-acting beta2-agonist for inhalation via a nebulizer, used for the maintenance treatment of bronchoconstriction in patients with chronic obstructive pulmonary disease (COPD), including chronic bronchitis and emphysema.",Sepracor Inc.,Chronic Obstructive Pulmonary Disease,6-Oct-06,10/6/06,,arformoterol tartrate,arformoterol,,,,,,,,,,
,Zolinza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Zolinza (vorinostat) is a histone deacetylase (HDAC) inhibitor for the treatment of cutaneous manifestations in patients with cutaneous T-cell lymphoma (CTCL), a form of non-Hodgkin's lymphoma, who have progressive, persistent or recurrent disease on or following two systemic therapies.","Merck & Co., Inc.",Cutaneous T-cell Lymphoma,6-Oct-06,10/6/06,,vorinostat,vorinostat,,,,,,,,,,
,Januvia,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Januvia (sitagliptin phosphate) is a dipeptidyl peptidase-4 (DPP-4) inhibitor indicated as an adjunct to diet and exercise to improve glycemic control in patients with type 2 diabetes mellitus.,"Merck & Co., Inc.",Diabetes Type 2,17-Oct-06,10/17/06,,sitagliptin phosphate,sitagliptin,,,,,,,,,,
,Desonate,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Desonate (desonide) is a low potency topical steroid formulated in a proprietary water- based Hydrogel vehicle indicated for the treatment of mild to moderate atopic dermatitis.,"SkinMedica, Inc.",Dermatitis,20-Oct-06,10/20/06,,desonide,desonide,,,,,,,,,,
,Omnaris,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Omnaris (ciclesonide) is an intranasal corticosteroid indicated for the treatment of nasal symptoms associated with seasonal and perennial allergic rhinitis in patients 12 years of age and older.,Altana Pharma,Allergic Rhinitis,20-Oct-06,10/20/06,,ciclesonide,ciclesonide,,,,,,,,,,
,Tyzeka,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tyzeka (telbivudine) is a synthetic thymidine nucleoside analogue indicated for the treatment of chronic hepatitis B.,Novartis,Chronic Hepatitis B,25-Oct-06,10/25/06,,telbivudine,telbivudine,,,,,,,,,,
,Bellafill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bellafill is a dermal filler indicated for the correction of nasolabial folds (smile lines) and for the treatment of acne scars.,"Suneva Medical, Inc.",Facial Wrinkles; Acne Scars,27-Oct-06,10/27/06,,smile lines,smile,,,,,,,,,,
,Veregen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veregen(kunecatechins) contains a concentrate of catechines extracted from green tea leaves. Veregen is indicated for the treatment of external genital and perianal warts.,MediGene AG,Condylomata Acuminata,31-Oct-06,10/31/06,,kunecatechins,kunecatechins,,,,,,,,,,
,Mircera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mircera (epoetin beta-methoxy polyethylene glycol) is an erythropoiesis-stimulating agent indicated for the treatment of anemia associated with chronic renal failure.,Roche,Anemia Associated with Chronic Renal Failure,14-Nov-07,11/14/07,,epoetin beta-methoxy polyethylene glycol,epoetin,,,,,,,,,,
,Triesence,TRUE,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,"Triesence (triamcinolone acetonide) is a synthetic corticosteroid indicated for visualization during vitrectomy and treatment of sympathetic ophthalmia, temporal arteritis, uveitis, and ocular inflammatory conditions unresponsive to topical corticosteroids.","Alcon, Inc.","Temporal Arteritis, Uveitis",29-Nov-07,11/29/07,,triamcinolone acetonide,triamcinolone,,,,,,,,,,
,Lusedra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lusedra (fospropofol disodium) is an intravenous sedative-hypnotic agent for monitored anesthesia care (MAC) sedation in adult patients undergoing diagnostic or therapeutic procedures.,Eisai Corporation of North America,Sedation,12-Dec-08,12/12/08,,fospropofol disodium,fospropofol,,,,,,,,,,
,Trilipix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trilipix (fenofibric acid) is a peroxisome proliferator receptor alpha (PPARÎ±) activatorindicated for use along with diet to help lower triglycerides and LDL cholesterol, and to raise HDL cholesterol in patients with lipid problems. Trilipix is the first and only fibrate to be approved for use in combination with a statin.",Abbott,"Hypertriglyceridemia, Hyperlipidemia",15-Dec-08,12/15/08,,fenofibric acid,fenofibric,,,,,,,,,,
,Mozobil,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mozobil (plerixafor) is a small molecule CXCR4 chemokine receptor antagonist used in combination with granulocyte-colony stimulating factor to mobilize hematopoietic stem cells to the bloodstream for collection and subsequent autologous transplantation in patients with non-Hodgkinâ€™s lymphoma and multiple myeloma.,Genzyme Corporation,Bone Marrow Transplantation,15-Dec-08,12/15/08,,plerixafor,plerixafor,,,,,,,,,,
,Oforta,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Oforta (fludarabine phosphate) is an oral nucleoside analogue approved as a single agent for the treatment of adult patients with B-cell chronic lymphocytic leukemia (CLL).,sanofi-aventis U.S.,Chronic Lymphocytic Leukemia,18-Dec-08,12/18/08,,fludarabine phosphate,fludarabine,,,,,,,,,,
,Zolpimist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Zolpimist is an oral spray formulation of zolpidem, the drug contained in Ambien. Zolpimist is indicated for the short-term treatment of insomnia characterized by difficulties with sleep initiation. ","NovaDel Pharma, Inc.",Insomnia,19-Dec-08,12/19/08,,NA,NA,,,,,,,,,,
,Ablavar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,Ablavar (gadofosveset trisodium) is a blood pool magnetic resonance angiography (MRA) agent used to evaluate aortoiliac occlusive disease (AIOD) in adults with known or suspected peripheral vascular disease.,"EPIX Pharmaceuticals, Inc.",Diagnostic,22-Dec-08,12/22/08,,gadofosveset trisodium,gadofosveset,,,,,,,,,,
,Firmagon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Firmagon (degarelix) is an injectable gonadotropin-releasing hormone (GnRH) receptor antagonist indicated for patients with advanced prostate cancer.,"Ferring Pharmaceuticals, USA",Prostate Cancer,24-Dec-08,12/24/08,,degarelix,degarelix,,,,,,,,,,
,Latisse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,Latisse (bimatoprost ophthalmic) is a prostamide indicated for the treatment of hypotrichosis (or reduced amount of hair) of the eyelashes. Growth of the eyelashes is a well documented side effect of bimatoprost which is currently approved as Lumigan for the treatment of glaucoma.,"Allergan, Inc.",Hypotrichosis of Eyelashes,24-Dec-08,12/24/08,,bimatoprost ophthalmic,bimatoprost,,,,,,,,,,
,Ryzolt,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,Ryzolt (tramadol extended release) is a once-daily analgesic indicated for the management of moderate to moderately severe chronic pain in adults who require around-the-clock treatment of their pain for an extended period of time.,Labopharm Inc.,Pain,30-Dec-08,12/30/08,,tramadol extended release,tramadol,,,,,,,,,,
,Nexterone,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nexterone (amiodarone HCl) Injection is a cosolvent free formulation of the antiarrhythmic agent Amiodarone IV, originally marketed in the US by Wyeth as Cordarone Intravenous. Nexterone is indicated for the treatment and prophylaxis of frequently recurring ventricular fibrillation and hemodynamically unstable ventricular tachycardia in patients refractory to other therapy.",Prism Pharmaceuticals,"Ventricular Fibrillation, Ventricular Tachycardia",24-Dec-08,12/24/08,,amiodarone HCl,amiodarone,,,,,,,,,,
,Epiduo,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epiduo (adapalene and benzoyl peroxide) Gel is a once-daily, topical retinoid and antimicrobial combination for the treatment of acne.","Galderma Laboratories, L.P.",Acne,8-Dec-08,12/8/08,,adapalene and benzoyl peroxide,adapalene,,,,,,,,,,
,AllerNaze,TRUE,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,"AllerNaze, formerly Tri-Nasal (triamcinolone  acetonide, USP) is a reformulated aqueous intranasal steroid nasal spray indicated for the once daily treatment of nasal symptoms associated with both seasonal and perennial allergic rhinitis in adults and children twelve years of age and older.","Collegium Pharmaceutical, Inc.",Allergic Rhinitis,7-Jan-09,1/7/09,,"triamcinolone  acetonide, USP",triamcinolone,,,,,,,,,,
,Savella,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Savella (milnacipran) is a selective serotonin and norepinephrine reuptake inhibitor indicated for the management of fibromyalgia.,"Allergan, Inc.",Fibromyalgia,14-Jan-09,1/14/09,,milnacipran,milnacipran,,,,,,,,,,
,RiaSTAP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"RiaSTAP (Fibrinogen Concentrate (Human)) is lyophilized fibrinogen for the treatment of acute bleeding episodes in patients with congenital fibrinogen deficiency, including afibrinogenemia and hypofibrinogenemia.",CSL Behring,Congenital Fibrinogen Deficiency,16-Jan-09,1/16/09,,Human,Human,,,,,,,,,,
,Gelnique,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gelnique (oxybutynin chloride) Gel is a transdermal antispasmodic which is applied to the skin once daily for the treatment of overactive bladder (OAB) with symptoms of urge urinary incontinence, urgency, and frequency.","Watson Pharmaceuticals, Inc.",Overactive Bladder,27-Jan-09,1/27/09,,oxybutynin chloride,oxybutynin,,,,,,,,,,
,Dexilant,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Dexilant (dexlansoprazole) is a protonpump inhibitor with a novel delivery system  approved for the treatment of erosive esophagitis and heartburn associated with symptomatic non-erosive gastroesophageal reflux disease (GERD).",Takeda Pharmaceutical Company Limited,"Erosive Esophagitis, Gastroesophageal Reflux Disease",30-Jan-09,1/30/09,,dexlansoprazole,dexlansoprazole,,,,,,,,,,
,Vectical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vectical Ointment is a Vitamin D analog indicated for the topical treatment of mild to moderate plaque psoriasis in adults 18 years and older.,"Galderma Laboratories, L.P.",Psoriasis,23-Jan-09,1/23/09,,NA,NA,,,,,,,,,,
,Belbuca,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Belbuca (buprenorphine) is a partial opioid agonist analgesic in a buccal film formulation for the management of chronic pain. ",Endo Pharmaceuticals Inc.,Chronic Pain,23-Oct-15,10/23/15,Belbuca,buprenorphine,buprenorphine,,,,,,,,,,
,Onivyde,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,Onivyde (irinotecan liposome injection) is a liposomal formulation of the topoisomerase I inhibitor irinotecan indicated for the treatment of post-gemcitabine metastatic adenocarcinoma of the pancreas.,"Merrimack Pharmaceuticals, Inc.",Pancreatic Cancer,22-Oct-15,10/22/15,Onivyde,irinotecan liposome injection,irinotecan,,,,,,,,,,
,Vivlodex,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Vivlodex (meloxicam) is a low dose nonsteroidal anti-inflammatory drug (NSAID) indicated for the management of osteoarthritis pain.,"Iroko Pharmaceuticals, LLC",Osteoarthritis,22-Oct-15,10/22/15,Vivlodex,meloxicam,meloxicam,,,,,,,,,,
,Veltassa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Veltassa (patiromer) is an oral potassium binder for the treatment of hyperkalemia. ,"Relypsa, Inc. ",Hyperkalemia,21-Oct-15,10/21/15,Veltassa,patiromer,patiromer,,,,,,,,,,
,Coagadex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coagadex (coagulation factor X (human)) is a human factor X concentrate for the treatment of hereditary factor X deficiency. ,Bio Products Laboratory Limited,Hereditary Factor X Deficiency,20-Oct-15,10/20/15,Coagadex,human,human,,,,,,,,,,
,Dyanavel XR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dyanavel XR (amphetamine) is an extended-release central nervous system (CNS) stimulant in an oral suspension formulation for the treatment of Attention Deficit Hyperactivity Disorder (ADHD).,"Tris Pharma, Inc.",Attention Deficit Hyperactivity Disorder (ADHD),19-Oct-15,10/19/15,Dyanavel XR,amphetamine,amphetamine,,,,,,,,,,
,Praxbind,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Praxbind (idarucizumab) is a humanized monoclonal antibody fragment (Fab) indicated as a specific reversal agent for the anticoagulant effect of dabigatran (Pradaxa).,"Boehringer Ingelheim Pharmaceuticals, Inc.",Reversal Agent for Pradaxa,16-Oct-15,10/16/15,Praxbind,idarucizumab,idarucizumab,,,,,,,,,,
,Enstilar,TRUE,NA,TRUE,TRUE,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,Enstilar (betamethasone dipropionate and calcipotriene) is a topical corticosteroid and vitamin D analogue foam formulation for the treatment of psoriasis vulgaris.,LEO Pharma,Plaque Psoriasis,16-Oct-15,10/16/15,Enstilar,betamethasone dipropionate and calcipotriene,betamethasone,,,,,,,,,,
,Aristada,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"Aristada (aripiprazole lauroxil) is an extended-release injectable atypical antipsychotic with one-month, six-week, and two-month dosing options for the treatment of schizophrenia. ",Alkermes plc ,Schizophrenia,5-Oct-15,10/5/15,Aristada,aripiprazole lauroxil,aripiprazole,,,,,,,,,,
,MorphaBond ER,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"MorphaBond ER (morphine sulfate) is an extended-release, abuse-deterrent, opioid analgesic for the treatment of pain severe enough to require daily, around-the-clock, long-term opioid treatment.","Inspirion Delivery Technologies, LLC",Pain,2-Oct-15,10/2/15,MorphaBond ER,morphine sulfate,morphine,,,,,,,,,,
,Ryzodeg 70/30,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ryzodeg 70/30 (insulin degludec and insulin aspart) is a long-acting insulin analog and rapid-acting human insulin analog combination indicated to improve glycemic control in adults with diabetes mellitus. ,Novo Nordisk,"Diabetes Type 1, Diabetes Type 2",25-Sep-15,9/25/15,Ryzodeg 70/30,insulin degludec and insulin aspart,insulin,,,,,,,,,,
